city_name,lat,lon
Bogen,48.91122,12.68955
Bodenwerder,51.97156,9.51931
Bodenkirchen,48.38333,12.38333
Bodenheim,49.93528,8.32
Bodelshausen,48.38886,8.97703
Bockum,51.34696,6.61589
Bockhorn,53.4,8.01667
Bockenem,52.00993,10.13197
Bochum,51.48165,7.21648
Bocholt,51.83879,6.61531
Böblingen,48.68212,9.01171
Bobingen,48.27091,10.8339
Bobenheim-Roxheim,49.5875,8.35778
Blumberg,47.84058,8.53329
Blomberg,51.94331,9.09067
Blieskastel,49.23724,7.25617
Bleicherode,51.44026,10.57202
Bleckede,53.28972,10.73372
Blaufelden,49.29778,9.97389
Blaubeuren,48.41215,9.78427
Blasewitz,51.05305,13.79831
Blankenheim,50.43333,6.65
Blankenhain,50.85993,11.3439
Blankenese,53.55698,9.8059
Blankenburg,52.59293,13.45516
Blankenburg,51.79025,10.95509
Blaichach,47.54208,10.25846
Bitterfeld-Wolfen,51.62355,12.32395
Bitburg,49.96794,6.52734
Bissendorf,52.23333,8.16667
Bispingen,53.08312,9.99772
Bisingen,48.31012,8.91738
Bischofswiesen,47.63115,12.98305
Bischofswerda,51.12771,14.17974
Bischofsheim in der Rhön,50.40239,10.00751
Bischofsheim,49.99389,8.36722
Bischberg,49.91087,10.83212
Birstein,50.35,9.3
Bad Birnbach,48.44489,13.09103
Birkenwerder,52.69106,13.27833
Birkenfeld,49.65245,7.16668
Birkenfeld,48.86667,8.63333
Birkenau,49.5625,8.70694
Bingen am Rhein,49.96675,7.8992
Bindlach,49.98167,11.61389
Billstedt,53.55,10.13333
Billigheim,49.34861,9.25389
Billerbeck,51.97829,7.29261
Bietigheim-Bissingen,48.94407,9.11755
Bietigheim,48.90919,8.25202
Biesenthal,52.76616,13.64416
Biesdorf,52.50906,13.5534
Bierstadt,50.08295,8.28569
Bienenbüttel,53.14157,10.48679
Bielefeld,52.03333,8.53333
Biedenkopf,50.91125,8.53016
Biebrich,50.0415,8.24878
Biebesheim,49.78088,8.46696
Bickenbach,49.75917,8.6175
Biblis,49.69167,8.45861
Biberach an der Riß,48.09345,9.79053
Bexbach,49.34615,7.25527
Beverungen,51.66801,9.37417
Bad Bevensen,53.07923,10.58129
Betzdorf,50.79094,7.87189
Bestwig,51.36081,8.40082
Bestensee,52.23978,13.63732
Besigheim,48.99797,9.14268
Bersenbrück,52.5516,7.94836
Bernsdorf,51.3735,14.06886
Bernkastel-Kues,49.91602,7.07664
Bernhardswald,49.09123,12.24744
Bernburg,51.79464,11.7401
Bernau am Chiemsee,47.81167,12.37566
Bernau bei Berlin,52.67982,13.58708
Berlin,52.52437,13.41053
Bergstedt,53.67111,10.12694
Bergneustadt,51.02496,7.65599
Bergkirchen,48.25671,11.36488
Bergkamen,51.61633,7.64451
Bergisch Gladbach,50.9856,7.13298
Bergheim,50.95572,6.63986
Bergen auf Rügen,54.41823,13.43349
Bergen,52.80837,9.96374
Berg,49.81417,12.14161
Berchtesgaden,47.63236,13.00187
Berching,49.10695,11.44138
Beratzhausen,49.09517,11.8097
Bensheim,49.68369,8.61839
Benningen am Neckar,48.94672,9.24212
Bennewitz,51.36074,12.71376
Bendorf,50.42289,7.57924
Bad Belzig,52.14184,12.59272
Belm,52.3,8.13333
Bellheim,49.19833,8.27944
Belgern,51.48263,13.12382
Beilstein,49.0414,9.3137
Beeskow,52.17291,14.24597
Beerfelden,49.56858,8.97444
Beelitz,52.23812,12.9714
Beelen,51.92906,8.11117
Bedburg,50.99258,6.57128
Beckum,51.75571,8.04075
Beckingen,49.4,6.7
Bebra,50.97445,9.79562
Bayreuth,49.94782,11.57893
Bayenthal,50.91218,6.96799
Bautzen,51.18035,14.43494
Baunatal,51.25182,9.40747
Baumschulenweg,52.46583,13.48523
Battenberg,51.01391,8.64603
Bassum,52.85059,8.72791
Barth,54.36346,12.72491
Barßel,53.16981,7.75012
Barsinghausen,52.3,9.45
Barsbüttel,53.56667,10.16667
Barntrup,51.99038,9.11642
Barnstorf,52.71009,8.50256
Barmstedt,53.79175,9.77021
Barleben,52.20193,11.6177
Bargteheide,53.72856,10.26695
Bardowick,53.29354,10.38811
Bannewitz,50.99291,13.71712
Bammental,49.35611,8.77944
Bamberg,49.89873,10.90067
Balve,51.3315,7.86424
Baltmannsweiler,48.74215,9.4494
Ballenstedt,51.719,11.23265
Balingen,48.27525,8.85464
Bakum,52.74118,8.19546
Baiersdorf,49.65807,11.03594
Baiersbronn,48.50318,8.37699
Baienfurt,47.82857,9.65157
Baesweiler,50.90964,6.18874
Bad Zwischenahn,53.18333,8
Bad Wurzach,47.90799,9.89686
Bad Wörishofen,48.00674,10.59666
Bad Windsheim,49.50274,10.41539
Bad Wimpfen,49.22971,9.15648
Bad Wildungen,51.11963,9.12475
Bad Waldsee,47.92027,9.7549
Bad Vilbel,50.17866,8.73756
Bad Tölz,47.76111,11.5589
Bad Sooden-Allendorf,51.27092,9.97483
Bad Soden-Salmünster,50.27574,9.36705
Bad Soden am Taunus,50.1408,8.50449
Bad Segeberg,53.93775,10.30745
Bad Schwartau,53.91887,10.69691
Bad Schwalbach,50.14196,8.06964
Bad Sassendorf,51.58333,8.16667
Bad Salzungen,50.81342,10.2361
Bad Salzuflen,52.0862,8.74434
Bad Salzdetfurth,52.05777,10.0058
Bad Säckingen,47.55371,7.94612
Bad Sachsa,51.59499,10.55546
Bad Rothenfelde,52.11667,8.16667
Bad Reichenhall,47.72947,12.87819
Bad Rappenau,49.23848,9.1018
Bad Pyrmont,51.98589,9.25246
Bad Orb,50.22788,9.34782
Bad Oldesloe,53.81167,10.37417
Bad Oeynhausen,52.20699,8.80365
Bad Neustadt an der Saale,50.32174,10.20673
Bad Neuenahr-Ahrweiler,50.54322,7.1113
Bad Nenndorf,52.33703,9.37904
Bad Nauheim,50.36463,8.73859
Bad Münstereifel,50.55667,6.76424
Bad Münder am Deister,52.19551,9.46421
Bad Mergentheim,49.4925,9.77361
Bad Marienberg,50.64947,7.94958
Bad Lippspringe,51.78333,8.81683
Bad Liebenzell,48.77427,8.72971
Bad Liebenwerda,51.51826,13.39459
Bad Lauterberg im Harz,51.63272,10.47031
Bad Lausick,51.14495,12.64449
Bad Lauchstädt,51.38652,11.86956
Bad Langensalza,51.10771,10.646
Bad Kreuznach,49.8414,7.86713
Bad Kösen,51.13431,11.72203
Bad König,49.7432,9.0075
Bad Kissingen,50.20228,10.07784
Bad Iburg,52.1549,8.04216
Bad Hönningen,50.51689,7.31195
Bad Honnef,50.64336,7.2278
Bad Homburg vor der Höhe,50.22683,8.61816
Bad Hersfeld,50.87197,9.70891
Bad Herrenalb,48.79787,8.43617
Bad Harzburg,51.88268,10.56157
Bad Gandersheim,51.87167,10.02537
Bad Freienwalde,52.7873,14.0304
Bad Frankenhausen,51.35609,11.09977
Bad Feilnbach,47.77331,12.00973
Bad Essen,52.31667,8.33333
Baden-Baden,48.7606,8.23975
Bad Ems,50.33544,7.71369
Bad Dürrheim,48.02093,8.53056
Bad Dürrenberg,51.29545,12.06583
Bad Dürkheim,49.4618,8.17236
Bad Düben,51.59174,12.58492
Bad Driburg,51.73297,9.01969
Bad Doberan,54.10712,11.90051
Bad Brückenau,50.30853,9.78985
Bad Breisig,50.50523,7.28861
Bad Bramstedt,53.91827,9.88243
Bad Blankenburg,50.68189,11.27369
Bad Berleburg,51.05224,8.39227
Bad Berka,50.89982,11.28245
Bad Bergzabern,49.10245,8.00092
Bad Bentheim,52.30066,7.15763
Bad Aibling,47.8638,12.01055
Bad Abbach,48.93754,12.04494
Backnang,48.94743,9.43718
Babenhausen,49.96519,8.95129
Babenhausen,48.14497,10.25325
Aurich,53.46919,7.48232
Aulendorf,47.95083,9.63745
Au in der Hallertau,48.55838,11.74138
Augustusburg,50.81192,13.10197
Augustdorf,51.90944,8.73173
Augsburg,48.37154,10.89851
Auerbach,50.51155,12.40083
Auerbach,49.69201,11.63327
Aue,50.59034,12.70657
Attendorn,51.12645,7.90333
Aßlar,50.59163,8.46273
Asperg,48.90525,9.13502
Aschheim,48.17112,11.71675
Aschersleben,51.75742,11.46084
Ascheberg,51.78333,7.61667
Aschaffenburg,49.97704,9.15214
Asbach,50.66667,7.41667
Arzberg,50.05774,12.18676
Artern,51.36431,11.29167
Bad Arolsen,51.37982,9.01445
Arnstorf,48.5584,12.81674
Arnstein,49.97767,9.96983
Arnstadt,50.84048,10.95198
Arnsberg,51.38333,8.08333
Appen,53.65813,9.74582
Apolda,51.02624,11.51638
Aplerbeck,51.48333,7.55
Apen,53.21667,7.8
Ansbach,49.30481,10.5931
Anröchte,51.56667,8.33333
Annweiler am Trifels,49.20613,7.97527
Annaberg-Buchholz,50.57953,13.00627
Ankum,52.55,7.88333
Anklam,53.85637,13.68965
Angermünde,53.01499,13.99924
Andernach,50.43109,7.40425
Ampfing,48.254,12.41515
Amöneburg,50.79595,8.9233
Amberg,49.44287,11.86267
Alzey,49.74657,8.11513
Alzenau in Unterfranken,50.0888,9.06455
Altusried,47.8041,10.21429
Altrip,49.43556,8.49472
Altötting,48.22533,12.67665
Altomünster,48.38767,11.25691
Altlußheim,49.30167,8.49917
Altlandsberg,52.56503,13.72815
Althengstett,48.72325,8.79434
Altglienicke,52.41116,13.5355
Altentreptow,53.69416,13.26504
Altensteig,48.58649,8.60395
Altenstadt,50.28747,8.94373
Altenkunstadt,50.12504,11.2503
Altenkirchen,50.68594,7.64176
Altenholz,54.39793,10.1279
Altenburg,50.98763,12.43684
Altenberge,52.05,7.46667
Altenberg,50.76556,13.75334
Altenbeken,51.76455,8.94201
Altena,51.29472,7.67337
Altdorf bei Nürnberg,49.3856,11.3573
Altdorf,48.15374,12.18419
Altbach,48.72268,9.38078
Alsterdorf,53.61083,10.01306
Alsfeld,50.75185,9.27082
Alsdorf,50.87673,6.16399
Alsbach,49.74083,8.62337
Alpirsbach,48.34507,8.40197
Alpen,51.58333,6.51667
Allmannsdorf,47.68034,9.20364
Allersberg,49.25132,11.23659
Allensbach,47.71536,9.07145
Allendorf,51.02995,8.67232
Algermissen,52.25332,9.96915
Alfter,50.73333,7.01667
Alfeld,51.98382,9.81989
Alfdorf,48.84385,9.71857
Aldingen,48.1,8.7
Aldenhoven,50.9,6.28333
Albstadt,48.21644,9.02596
Albbruck,47.59077,8.12954
Aken,51.85274,12.04461
Ainring,47.81311,12.94048
Aidlingen,48.67849,8.89524
Aichach,48.45755,11.13413
Ahrensburg,53.67515,10.22593
Ahrensbök,54.00862,10.57434
Ahlerstedt,53.4,9.45
Ahlen,51.76338,7.8887
Ahaus,52.07936,7.01344
Affing,48.46667,10.98333
Aerzen,52.04953,9.25856
Adorf,50.32011,12.25986
Adlershof,52.43548,13.54825
Adendorf,53.28189,10.43787
Adelsheim,49.4015,9.3925
Adelsdorf,49.47022,10.68522
Adelebsen,51.58272,9.75461
Achim,53.01416,9.0263
Achern,48.63115,8.07607
Abtsgmünd,48.89503,10.00172
Abensberg,48.81684,11.8498
Abenberg,49.24282,10.96401
Aalen,48.83777,10.0933
Höhenkirchen-Siegertsbrunn,48.01932,11.71906
Weiler-Simmerberg,47.58261,9.91352
Lauchringen,47.62699,8.31442
Uhldingen-Mühlhofen,47.73333,9.25
Ühlingen-Birkendorf,47.71667,8.31667
Neukirchen-Vluyn,51.44665,6.55194
Altes Lager,48.41755,9.53606
Aspach,48.96667,9.4
Königsbach-Stein,48.96585,8.60573
Niefern-Öschelbronn,48.91667,8.78333
Urbach,48.8168,9.5769
Giesen,52.19716,9.8989
Mallersdorf-Pfaffenberg,48.76637,12.23096
Postbauer-Heng,49.30528,11.35722
Katlenburg-Lindau,51.68333,10.1
Vellmar,51.35806,9.47974
Möhnesee,51.5,8.13333
Schieder-Schwalenberg,51.87713,9.19538
Rödental,50.29516,11.04122
Bruchmühlbach-Miesau,49.38333,7.43333
Schönenberg-Kübelberg,49.4074,7.37233
Mülheim-Kärlich,50.3851,7.4989
Florstadt,50.31667,8.86667
Liederbach,50.12221,8.49397
Schöffengrund,50.49345,8.47183
Waldbrunn,50.51875,8.10812
Waldems,50.25,8.33333
Walluf,50.04003,8.15545
Ilsede,52.2634,10.19922
Sassenburg,52.51667,10.63333
Sickte,52.21847,10.6424
Ebersbach,51.23333,13.65
Rheinau,48.66602,7.93659
Reichenau,47.68885,9.06355
Vogtsburg,48.09688,7.64185
Ransbach-Baumbach,50.46496,7.7283
Ludweiler-Warndt,49.22074,6.81195
Aachen,50.77664,6.08342
Ubstadt-Weiher,49.16296,8.63165
Dannstadt-Schauernheim,49.44028,8.30861
Sankt Leon-Rot,49.26593,8.61803
Karlsdorf-Neuthard,49.13472,8.53028
Graben-Neudorf,49.16695,8.49243
Mörfelden-Walldorf,49.99472,8.58361
Linkenheim-Hochstetten,49.13197,8.41244
Böhl-Iggelheim,49.38056,8.30389
Alsbach-Hähnlein,49.73861,8.59583
Riedstadt,49.83411,8.49621
Kranichstein,49.90474,8.68084
Leingarten,49.14639,9.11694
Lauda-Königshofen,49.56526,9.70816
Filderstadt,48.65698,9.22049
Ostfildern,48.72704,9.24954
Rodgau,50.02627,8.88588
Butjadingen,53.54722,8.335
Kaufungen,51.28111,9.61861
Jettingen-Scheppach,48.3896,10.4381
Gropiusstadt,52.42686,13.46053
Seeheim-Jugenheim,49.765,8.65194
Bonn Hardtberg,50.704,7.054
Charlottenburg-Nord,52.53048,13.29371
Mitte,52.52003,13.40489
Plänterwald,52.48106,13.47276
Dallgow-Döberitz,52.54269,13.05837
Rheinstetten,48.9685,8.30704
Münstertal/Schwarzwald,47.85472,7.78417
Salem,47.76258,9.29031
Altstadt Sud,50.93331,6.95954
Altstadt Nord,50.93893,6.95752
Neuehrenfeld,50.95753,6.93611
Bilderstöckchen,50.96983,6.92997
Neunkirchen am Brand,49.61204,11.12967
Rothenburgsort,53.535,10.04082
Stuttgart-Ost,48.78363,9.21032
Bochum-Hordel,51.50168,7.1756
St. Pauli,53.557,9.964
Schwanau,48.36669,7.76244
Gallus,50.10038,8.6295
Eidelstedt,53.60697,9.90538
Paulsstadt,53.63283,11.40372
Weststadt,53.63472,11.39565
Eisleben Lutherstadt,51.52754,11.54835
Halle-Neustadt,51.47924,11.91605
Bergedorf,53.48462,10.22904
Spandau,52.5511,13.19921
Treptow,52.49376,13.44469
Niederrad,50.08309,8.62852
Wittenberg,51.8661,12.64973
Rabenau,50.67753,8.86425
Äußere Neustadt,51.06859,13.75591
Garbsen-Mitte,52.42659,9.60383
Barmbek-Nord,53.6052,10.03988
Barmbek-Süd,53.58007,10.04067
Hammerbrook,53.54527,10.03042
HafenCity,53.54156,9.99328
Farmsen-Berne,53.60639,10.11972
Fehmarn,54.4378,11.19352
Hansaviertel,52.51853,13.34178
Falkenhagener Feld,52.55191,13.16802
Neu-Hohenschönhausen,52.56681,13.51255
Waidmannslust,52.60691,13.31968
Alt-Hohenschönhausen,52.54608,13.5013
Fennpfuhl,52.52921,13.47267
Neustadt an der Orla,50.7364,11.74619
Hamburg-Nord,53.58935,9.984
Neustadt/Nord,50.949,6.9479
Neustadt/Süd,50.92509,6.94762
Buchforst,50.95093,7.00579
Kalk,50.94013,7.00605
Rodenkirchen,50.89328,6.99481
Mülheim,50.96639,7.00384
Gartenstadt,49.45937,8.40377
Lachen-Speyerdorf,49.33049,8.19983
Osternienburger Land,51.8,12.01667
Auf der Horst,52.41943,9.60248
Dierkow-Neu,54.10571,12.16753
Kröpeliner-Tor-Vorstadt,54.08849,12.11539
Friedland,51.41917,9.91762
Solms,50.5362,8.40704
Westhagen,52.40425,10.73939
Düsseldorf-Pempelfort,51.23812,6.78678
Burglesum,53.16532,8.68873
Heidberg,52.22735,10.531
Sülldorf,53.5786,9.79985
Faldera,54.06128,9.94838
Gartenstadt,54.09265,9.96966
Böcklersiedlung-Bugenhagen,54.07438,9.95533
Hoheluft-West,53.58067,9.96704
Altona-Altstadt,53.55018,9.94653
Altona-Nord,53.56321,9.94257
Sternschanze,53.56248,9.96566
Dulsberg,53.58383,10.06445
Hoheluft-Ost,53.58399,9.97585
Grafenau,48.71427,8.91219
Hirschberg an der Bergstraße,49.5071,8.65693
Kraichtal,49.14623,8.73276
Lenningen,48.55048,9.47674
Vaihingen-Mitte,48.7324,9.1117
Heerstraße,48.73474,9.10017
Sachsenheim,48.96,9.06472
Altstadt,47.66056,9.17345
Paradies,47.66581,9.16386
Petershausen-West,47.67411,9.17787
Kronberg Tal,50.17929,8.5037
Siegfriedviertel,52.28854,10.53257
Am Hagenring,52.27256,10.54213
Petritor - Ost,52.26841,10.50717
Weinberg,52.25703,10.47446
Rothenburg,52.24351,10.47833
Wilhelmitor - Süd,52.25117,10.51133
Prinzenpark,52.26525,10.55013
Petritor - Nord,52.27712,10.50161
Wilhelmitor - Nord,52.2592,10.49848
Remseck am Neckar,48.87213,9.27334
Brachenfeld-Ruthenberg,54.07154,10.0092
Königsbau,47.67995,9.18539
Kelkheim-Mitte,50.13608,8.45107
Oberzent,49.56773,8.97371
Überruhr-Holthausen,51.41802,7.08487
Gesundbrunnen,51.18996,14.44251
Lemwerder,53.16281,8.61495
Edertal,51.16717,9.07794
